"Schoolid","School_Name","medium","Latitude","Longitude","shift","low_class","High_class","Z_ID","Zone_Name","D_ID","District_name","SchManagement","SchCategory"
"1516027","Ramesh Nagar-SKV","N/A","28.6498128","77.1288145","General","Nursery","12","1516","Zone-16","15","West A","Government","Sarvodaya Sr. Secondary Schools"
"1516030","Prem Nagar-GGSSS","N/A","28.662041923111001","77.162768111563906","Morning","6","12","1516","Zone-16","15","West A","Government","Senior Secondary Schools"
"1516068","Karampura, Industrial Area-G(Co-ed)SSS","N/A","28.664051790441398","77.145589151740396","General","6","12","1516","Zone-16","15","West A","Government","Senior Secondary Schools"
"1516104","Karampura, Block H- G(Co-ed) Sarvodaya Vidyalaya","N/A","28.6663709005595","77.140856381485904","General","Nursery","12","1516","Zone-16","15","West A","Government","Sarvodaya Sr. Secondary Schools"
"1516140","West Patel Nagar-GBSSS","N/A","28.654241474221902","77.165279657417003","General","6","12","1516","Zone-16","15","West A","Government","Senior Secondary Schools"
"1516141","West Patel Nagar-GGSSS","N/A","28.652882979299601","77.164541115484994","General","6","12","1516","Zone-16","15","West A","Government","Senior Secondary Schools"
"1516142","West Patel Nagar-SKV","N/A","28.6521393449008","77.165492484631997","General","Nursery","12","1516","Zone-16","15","West A","Government","Sarvodaya Sr. Secondary Schools"
"1516143","West Patel Nagar-SBV","N/A","28.653742101467799","77.166365907083403","General","Nursery","12","1516","Zone-16","15","West A","Government","Sarvodaya Sr. Secondary Schools"
"1617001","Tikri Kalan- GBSSS","N/A","28.686217215797701","76.963133633039106","General","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617002","Nangloi-SBV","N/A","28.684134167214001","77.067440037432604","Evening","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617003","Paschim Vihar, A 2-SV(Co-ed)","N/A","28.672315988158701","77.100933026113296","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617004","Nangloi, Kavita Colony-G(Co-ed)SSS","N/A","28.6852787071969","77.066172889940205","Morning","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617005","Ranhaula-SKV","N/A","28.6643892175959","77.043835093439597","Morning","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617006","Hiran Kudna-SV(Co-ed)","N/A","28.6716900653572","76.994068322681201","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617007","New Multan Nagar-SV(Co-ed)","N/A","28.6800417200437","77.109593892801996","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617008","Paschim Vihar, B 4-SV(Co-ed)","N/A","28.666688310255001","77.104382934726402","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617009","Paschim Vihar, A 6-RPVV","N/A","28.675332221881899","77.107227588840701","General","6","12","1617","Zone-17","16","West B","Government","Partibha Vikas Vidhyalya"
"1617010","Nangloi-SKV","N/A","28.6841242714138","77.067290805528003","Morning","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617011","Paschim Vihar, B 3-SKV","N/A","28.6657768241284","77.103360249759604","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617012","Tikri Kalan-SKV","N/A","28.686536503012199","76.963643168507105","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617013","Nangloi, Sultanpuri Road-SKV","N/A","28.6847531752802","77.068900662423502","Morning","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617014","Mundka Village-SKV","N/A","28.683488058212198","77.027208573522401","Morning","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617015","Amalwas, Jawalapuri-GBSSS","N/A","28.678067226277999","77.078641752712898","General","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617017","Nangloi, Sultanpuri Road-GBSSS","N/A","28.684609850943598","77.068905966676198","General","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617018","Mundka Village-GBSSS","N/A","28.682966592181099","77.026767160258203","Evening","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617019","Ambika Vihar-GBSSS","N/A","28.664055056961001","77.081808995632102","Evening","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617021","Nangloi-GGSSS","N/A","28.684743474610901","77.066468113994702","General","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617024","Nangloi, Phase II-GBSSS","N/A","28.6852787071969","77.066172889940205","Evening","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617025","Nangloi, Phase I-GBSSS","N/A","28.684215011588101","77.068368802633103","Evening","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617026","Nilothi-SKV","N/A","28.645820739229599","77.0598300626217","Morning","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617027","Punjabi Basti-G(Co-ed)SSS","N/A","28.6843771813597","77.068380113029505","Morning","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617028","Peera Garhi Village- SKV","N/A","28.674376498920601","77.087135745936905","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617029","Sarvodaya Co-ed Vidyalaya","N/A","28.654551267496402","77.018124449041593","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617030","Baprola-GGSSS","N/A","28.6396910978088","77.008486286590596","General","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617032","Paschim Vihar, A 6-G(Co-ed)SSS","N/A","28.6752119707722","77.106288632593802","General","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617033","Ambika Vihar-GGSSS","N/A","28.66391499","77.08169833","Morning","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617035","Nangloi, J.J. Colony-GGSSS","N/A","28.683238861167801","77.056739838926205","Morning","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617036","Amalwas, Jawalapuri-SKV","N/A","28.676250827311701","77.078471127796206","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617037","Nangloi, J.J. Colony-GBSSS","N/A","28.683238861167801","77.056739838926205","Evening","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617137","Paschim Vihar, B 3-G(Co-ed)SSS","N/A","28.666721161808599","77.103071768801996","General","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617211","Baprola Vihar- GGSS","N/A","28.6322053565601","77.016036650913094","Morning","6","10","1617","Zone-17","16","West B","Government","Secondary Schools"
"1617214","Sarvodaya (Co-ed) Vidyalaya, Kunwar Singh Nagar, New Delhi","N/A","28.664453031676199","77.0439727561143","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617219","Nilothi-SBV","N/A","28.645992680175102","77.059826928087205","Evening","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617222","Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi","N/A","28.6618548","77.0563107","Morning","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617223","Nihal Vihar, Nangloi- Govt. Sarvodaya Co-ed Vidyalaya","N/A","28.654062","77.0732679","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617227","Ranhaula- SBV","N/A","28.663837000000001","77.045630000000003","General","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617254","Peera Garhi Village- SBV","N/A","28.674376498920601","77.087135745936905","Morning","Nursery","12","1617","Zone-17","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1617255","Baprola, Rajiv Ratan Awas- G(Co-ed)SSS","N/A","28.643383723356216","77.02097348804809","General","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617258","Baprola- GBSSS","N/A","28.640327","77.013345","General","6","12","1617","Zone-17","16","West B","Government","Senior Secondary Schools"
"1617261","SOSE, A-6, Paschim Vihar","N/A","28.675332221881899","77.107227588840701","General","9","12","1617","Zone-17","16","West B","Government","School of Specialized Excellence(SOSE)"
"1618001","Matiala-SBV","N/A","28.6133450306104","77.046234215142505","Evening","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618002","Vikas Puri,Block A-SBV","N/A","28.630667159681799","77.066658111232798","General","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618003","Janakpuri, Possangipur B1-SV(Co-ed)","N/A","28.627967386480801","77.084927329310702","General","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618004","Uttam Nagar, No.2-GBSSS","N/A","28.626715454540498","77.063667387813496","General","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618005","Janakpuri, Block C, No.2-SBV","N/A","28.621418071086399","77.092186540975803","Evening","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618006","Janakpuri, Block C, No.1-GBSSS","N/A","28.615325","77.090484","Evening","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618008","Uttam Nagar-SBV","N/A","28.623719999999999","77.063458999999995","Evening","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618009","Kakrola-SV","N/A","28.611902843652899","77.023753855508403","General","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618010","Vikas Puri, Block G-GBSSS","N/A","28.6413421175141","77.0780652028742","Evening","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618015","Vikas Puri, KG-I/II-GBSSS","N/A","28.6361374670978","77.077012672126997","General","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618016","Vikas Puri, Block- F-G(Co-ed)SSS","N/A","28.640376332785301","77.069250748242894","General","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618017","Janakpuri -SKV No.1,C-Block","N/A","28.621723427083499","77.093747015110196","Morning","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618018","Janakpuri, Block A-SKV","N/A","28.623145","77.076076","General","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618019","Vikas Puri, Block G-SKV","N/A","28.641363481918798","77.077693904856702","Morning","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618020","Kakrola-GGSSS","N/A","28.611915744742799","77.023753290992303","General","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618021","Uttam Nagar, No.2-GGSSS","N/A","28.626858010500602","77.063132876945801","General","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618022","Janakpuri C-Block,SKV No.2 ","N/A","28.6157","77.0909","Morning","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618057","Uttam Nagar-SKV","N/A","28.6273580732908","77.063651525941196","Morning","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618058","Hastsal-GBSSS","N/A","28.637671691284002","77.057585497208393","Evening","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618059","Bindapur-GBSSS","N/A","28.610072709299502","77.068526213714904","Evening","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618060","Bindapur-GGSSS","N/A","28.609845903794","77.068239148808104","Morning","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618061","HASTSAL-SKV","N/A","28.636506159000799","77.057843509950402","Morning","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618062","Vikas Puri, Block A-SKV","N/A","28.629913784392901","77.067303279757894","General","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618063","Mohan Garden-SKV","N/A","28.630420","77.032269","Morning","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618064","Janakpuri, Block A, No.2-GGSSS","N/A","28.625943645948901","77.073514172443694","Morning","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618065","Janakpuri, Block A-GBSSS","N/A","28.625891738650601","77.073590944296697","Evening","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618067","Vikas Nagar-G(Co-ed)SS","N/A","28.64468","77.04392","General","6","10","1618","Zone-18","16","West B","Government","Secondary Schools"
"1618070","Matiala-SKV","N/A","28.6130792095801","77.046368942049","Morning","Nursery","12","1618","Zone-18","16","West B","Government","Sarvodaya Sr. Secondary Schools"
"1618072","Mohan Garden-GBSSS No.1","N/A","28.630191","77.032363","Evening","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618191","Bindapur-G(co-ed)SSS","N/A","28.609994544680401","77.069570950011695","Morning","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618192","Rajapur Khurd-G(Co-ed)SS","N/A","28.6300325973193","77.032873771229703","General","6","10","1618","Zone-18","16","West B","Government","Secondary Schools"
"1618193","Shiv Vihar- GGSSS","N/A","28.644896173084","77.055374294152003","Morning","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
"1618264","Mohan Garden-GGSSS ","N/A","28.62972","77.03334","Morning","6","12","1618","Zone-18","16","West B","Government","Senior Secondary Schools"
